hazardous waste,object_negexternalities
drill waste,object_negexternalities
hazardous substance,object_negexternalities
hazardous,object_negexternalities
harmful,object_negexternalities
ozone,object_negexternalities
volatile organic compound,object_negexternalities
nitrogen oxide,object_negexternalities
visual impact,object_negexternalities
produce water,object_negexternalities
voc,object_negexternalities
discharge,object_negexternalities
runoff,object_negexternalities
commercial wastewater disposal well,object_negexternalities
wastewater fluid,object_negexternalities
wastewater,object_negexternalities
waste,object_negexternalities
vapor,object_negexternalities
erosion,object_negexternalities
emergency,object_negexternalities
adverse impact,object_negexternalities
odor,object_negexternalities
dust,object_negexternalities
chemical,object_negexternalities
compaction,object_negexternalities
greenhouse gas emission,object_negexternalities
emission,object_negexternalities
ghg,object_negexternalities
co2,object_negexternalities
ch4,object_negexternalities
n2o,object_negexternalities
carbon dioxide project,object_ogdevelopment
carbon dioxide,object_negexternalities
biomethane,object_negexternalities
valve leakage,object_negexternalities
valve,object_ogdevelopment
blowout,object_negexternalities
seepage,object_negexternalities
radioactive material,object_negexternalities
pollutant,object_negexternalities
spill,object_negexternalities
fire,object_negexternalities
bodily harm,object_negexternalities
harm,object_negexternalities
corrosion prevention,object_negexternalities
corrosion control,object_negexternalities
corrosion,object_negexternalities
damage,object_negexternalities
tank inspection,object_negexternalities
tank,object_ogdevelopment
gauge maintenance,object_negexternalities
containment maintenance,object_negexternalities
earthquake,object_negexternalities
injure,object_negexternalities
public nuisance,object_negexternalities
hazard,object_negexternalities
systemic risk,object_negexternalities
explosion,object_negexternalities
dangerous condition,object_negexternalities
accident,object_negexternalities
disturb activity,object_negexternalities
disturb,object_negexternalities
occupational,object_negexternalities
flowback fluid,object_negexternalities
greenhouse gas,object_negexternalities
habitat fragmentation,object_negexternalities
habitat,object_envir_health
water and surface contamination,object_negexternalities
noise pollution,object_negexternalities
noise,object_negexternalities
induce seismicity,object_negexternalities
seismicity,object_negexternalities
seismic,object_negexternalities
disposal,object_negexternalities
commingled water,object_negexternalities
specific disposition of all water,object_negexternalities
molybdenum ore,object_resource
molybdenum,object_resource
petroleum,object_resource
organic material,object_resource
metallic mineral,object_resource
coal be methane well,object_resource
cbm well,object_resource
crude oil,object_resource
mineral resource,object_resource
mineral fuel,object_resource
fuel resource,object_resource
high cost gas,object_resource
marginal gas,object_resource
new discovery gas,object_resource
oil or natural gas,object_resource
oil or gas,object_resource
oil and gas reserve,object_resource
oil and gas resource,object_resource
oil and natural gas,object_resource
oil and gas,object_resource
natural gas,object_resource
pool,object_resource
fuel,object_resource
vein,object_resource
ledge,object_resource
lode,object_resource
deposit,object_resource
gas or liquid hydrocarbon,object_resource
liquid hydrocarbon,object_resource
hydrocarbon,object_resource
reservoir protective area,object_resource
shale reservoir,object_resource
reservoir,object_resource
source of water,object_resource
water source,object_resource
tds,object_resource
total dissolve solid,object_resource
bioga,object_resource
pico formation,object_resource
tumey formation,object_resource
kern river formation,object_resource
santa margarita formation,object_resource
chanac formation,object_resource
walker formation,object_resource
olcese formation,object_resource
tight gas formation,object_resource
bear formation,object_resource
target formation,object_resource
geological formation,object_resource
gas pool,object_resource
bunker gas field,object_resource
analyze,rule_info
analysis,rule_info
ask,rule_info
assess,rule_info
attach,rule_info
call,rule_info
collect,rule_info
comment,rule_info
confidential,rule_info
contain,rule_info
deliver,rule_info
describe,rule_info
detect,rule_info
determine,rule_info
disclose,rule_info
disclosure,rule_info
discover,rule_info
docket,rule_info
document,rule_info
estimate,rule_info
evaluate,rule_info
file,rule_info
hear,rule_info
identify,rule_info
indicate,rule_info
inform,rule_info
inspect,rule_info
appraisal,rule_info
inventory,rule_info
list,rule_info
log,rule_info
map,rule_info
measure,rule_info
monitor,rule_info
renotification,rule_info
notification,rule_info
note,rule_info
notice,rule_info
notify,rule_info
post,rule_info
publish,rule_info
receive,rule_info
recordkeeping,rule_info
core record,rule_info
property record,rule_info
record,rule_info
register,rule_info
registry,rule_info
registration,rule_info
request,rule_info
respond,rule_info
pond,object_negexternalities
retain,rule_info
return,rule_info
review,rule_info
sample,rule_info
search,rule_info
send,rule_info
show,rule_info
specify,rule_info
submit,rule_info
supply,rule_info
survey,rule_info
investigate,rule_info
refuse to accept,rule_info
accept,rule_info
permission,rule_info
write order,rule_info
recitation,rule_info
explanation,rule_info
certify mail,rule_info
factula find,rule_info
legal conclusion,rule_info
rationale for the result,rule_info
write decision,rule_info
accurate account,rule_info
patrol,rule_info
print form,rule_info
internet web site,rule_info
feasibility study report,rule_info
spot check,rule_info
environmental impact report,rule_info
environment,object_envir_health
scientific study,rule_info
publication,rule_info
calibration,rule_info
calibrate,rule_info
meter,rule_info
submission,rule_info
seismograph test,rule_info
court order,rule_enforcement
corrective action,rule_enforcement
enforcement action,rule_enforcement
enforcement,rule_enforcement
enforce,rule_enforcement
adjudicate,rule_enforcement
mislocate,rule_enforcement
fail,rule_enforcement
unconventional gas well fee,rule_enforcement
unconventional gas well,object_ogdevelopment
conventional gas well,object_ogdevelopment
delinquent fee,rule_enforcement
restoration fee,rule_enforcement
fee,rule_enforcement
negligence,rule_enforcement
know and willful misconduct,rule_enforcement
noncompliance,rule_enforcement
out of compliance,rule_enforcement
compliance failure,rule_enforcement
permit relate penalty,rule_enforcement
prohibit,rule_enforcement
subpoena,rule_enforcement
violation,rule_enforcement
violate,rule_enforcement
deficiency,rule_enforcement
deficient,rule_enforcement
misconduct,rule_enforcement
deadline,rule_enforcement
seize,rule_enforcement
liability,rule_enforcement
condemn,rule_enforcement
comply,rule_enforcement
compel compliance,rule_enforcement
compliance,rule_enforcement
cease and desist,rule_enforcement
convict,rule_enforcement
imprison,rule_enforcement
jail,rule_enforcement
punish,rule_enforcement
prison,rule_enforcement
civil penalty,rule_enforcement
crime,rule_enforcement
infraction,rule_enforcement
testimony,rule_enforcement
nonconformance,rule_enforcement
data check,rule_enforcement
data,rule_info
discrepancy,rule_enforcement
omission,rule_enforcement
misreporting,rule_enforcement
report,rule_info
consent,rule_aggregation
consult,rule_aggregation
consultation,rule_aggregation
discussion,rule_aggregation
resolve,rule_aggregation
mediation,rule_aggregation
reach agreement,rule_aggregation
reach,rule_aggregation
convene,rule_aggregation
agreement,rule_aggregation
agree,rule_aggregation
negotiation,rule_aggregation
negotiate,rule_aggregation
resolution,rule_aggregation
settlement,rule_aggregation
settle,rule_aggregation
acknowledge,rule_aggregation
collaborative,rule_aggregation
adopt,rule_authority
apply,rule_authority
approve,rule_authority
assure,rule_authority
certify,rule_authority
choose,rule_authority
co chair,rule_authority
commence,rule_authority
confirm,rule_authority
conform,rule_authority
consider,rule_authority
construe,rule_authority
create,rule_authority
delay,rule_authority
deny,rule_authority
dismiss,rule_authority
elect,rule_authority
ensure,rule_authority
except,rule_authority
exempt,rule_authority
expedite,rule_authority
give priority,rule_authority
govern,rule_authority
implementation,rule_authority
implement,rule_authority
impose,rule_enforcement
infer,rule_authority
initiate,rule_authority
intend,rule_authority
limit,rule_authority
mandate,rule_authority
negate,rule_authority
obtain,rule_authority
objection,rule_authority
omit,rule_authority
opt out,rule_authority
participate,rule_authority
pass,rule_authority
promulgate,rule_authority
raise,rule_authority
recommend,rule_authority
refuse,rule_authority
regulate,rule_authority
reject,rule_authority
remand,rule_authority
remedy,rule_authority
repeal,rule_authority
represent,rule_authority
rescind,rule_authority
safeguard,rule_authority
seek,rule_authority
select,rule_authority
subject,rule_authority
supersede,rule_authority
support,rule_authority
terminate,rule_authority
vacate,rule_authority
verify,rule_authority
waive restriction,rule_authority
restriction,rule_authority
waive,rule_authority
withdraw,rule_authority
withhold,rule_authority
appeal,rule_authority
confer,rule_authority
duty,rule_authority
sue,rule_authority
civil action,rule_authority
legal action,rule_authority
petition,rule_authority
jurisdiction,rule_authority
writ of administrative mandamus,rule_authority
continue to completion,rule_authority
obligation,rule_authority
exercise,rule_authority
authorize,rule_authority
abandon,rule_choice
allocate,rule_choice
anchor,rule_choice
avoid,rule_choice
calculate,rule_choice
conduct,rule_choice
dispose,rule_choice
employ,rule_choice
empty,rule_choice
engage,rule_choice
establish,rule_choice
float,rule_choice
flush,rule_choice
include,rule_choice
install,rule_choice
keep,rule_choice
load,rule_choice
locate,rule_choice
maintain,rule_choice
recondition,rule_choice
make,rule_choice
minimize,rule_choice
mitigate,rule_choice
operate,rule_choice
perform,rule_choice
prevent,rule_choice
vent,object_ogdevelopment
remain,rule_choice
remediate,rule_choice
repair,rule_choice
release,rule_choice
secure,rule_choice
sort,rule_choice
store,rule_choice
transfer,rule_choice
use,rule_choice
utilize,rule_choice
clean up,rule_choice
relinquish,rule_choice
construct,rule_choice
alter,rule_choice
decommission,rule_choice
restrain,rule_choice
modify,rule_choice
set aside,rule_choice
water and mineral test,rule_choice
test,rule_info
removal of debris and equipment,rule_choice
excavation,rule_choice
prospect,rule_choice
extract operation,rule_choice
accreditation,rule_choice
accredit,rule_choice
mean,rule_constitutive
define,rule_constitutive
fine or penalty,rule_enforcement
fine and penalty,rule_enforcement
fine,rule_enforcement
penalty,rule_enforcement
exclud,rule_constitutive
constitute,rule_constitutive
become,rule_constitutive
incorporate,rule_info
comprise,rule_constitutive
declare,rule_constitutive
proclaim,rule_constitutive
proclamation,rule_constitutive
deem,rule_constitutive
may,rule_deontic_may
be allow,rule_deontic_may
be permit,rule_deontic_may
must,rule_deontic_must
shall,rule_deontic_must
be not be,rule_deontic_must
be be,rule_deontic_must
willdeontic,rule_deontic_must
should,rule_deontic_should
requirement,rule_deontic_must
require,rule_deontic_must
ought to,rule_deontic_must
have to,rule_deontic_must
has to,rule_deontic_must
need to,rule_deontic_must
compel to,rule_deontic_must
distribute,rule_payoff
pay,rule_payoff
levy,rule_payoff
reimbursement,rule_payoff
entitle,rule_payoff
credit,rule_payoff
compensate,rule_payoff
designate,rule_position
appoint,rule_position
compose,rule_position
serve,rule_position
house,object_infrastructure
coal,object_resource
oil,object_resource
gas,object_resource
pollution,object_negexternalities
groundwater,object_envir_health
freshwater,object_envir_health
fresh water,object_envir_health
clean water,object_envir_health
water,object_envir_health
acid,object_ogdevelopment
fluid,object_ogdevelopment
mineral,object_resource
wellbore,object_ogdevelopment
flowback,object_ogdevelopment
mine,object_ogdevelopment
pipeline,object_ogdevelopment
equipment,object_ogdevelopment
facility,object_infrastructure
write,rule_info
study,rule_info
find,rule_info
fund,object_tax_finance
tax,object_tax_finance
